1920,Maryland,1756,1756,2175,2175,2175,2175,2175,2061,2061,2061,2061,2061,1561,1561,1561,1561,1561,1053,1053,1053,1053,1053,479,479,479,479,479
1920,Massachusetts,4667,4667,5780,5780,5780,5780,5780,5477,5477,5477,5477,5477,4148,4148,4148,4148,4148,2798,2798,2798,2798,2798,1272,1272,1272,1272,1272
1920,Michigan,4444,4444,5504,5504,5504,5504,5504,5215,5215,5215,5215,5215,3949,3949,3949,3949,3949,2665,2665,2665,2665,2665,1212,1212,1212,1212,1212
1920,Minnesota,2892,2892,3582,3582,3582,3582,3582,3394,3394,3394,3394,3394,2570,2570,2570,2570,2570,1734,1734,1734,1734,1734,788,788,788,788,788
1920,Mississippi,2169,2169,2687,2687,2687,2687,2687,2546,2546,2546,2546,2546,1928,1928,1928,1928,1928,1301,1301,1301,1301,1301,591,591,591,591,591
1920,Missouri,4124,4124,5108,5108,5108,5108,5108,4839,4839,4839,4839,4839,3665,3665,3665,3665,3665,2473,2473,2473,2473,2473,1124,1124,1124,1124,1124
1920,Montana,665,665,824,824,824,824,824,780,780,780,780,780,591,591,591,591,591,399,399,399,399,399,181,181,181,181,181
1920,Nebraska,1570,1570,1945,1945,1945,1945,1945,1843,1843,1843,1843,1843,1396,1396,1396,1396,1396,942,942,942,942,942,428,428,428,428,428
1920,Nevada,94,94,116,116,116,116,116,110,110,110,110,110,83,83,83,83,83,56,56,56,56,56,26,26,26,26,26
1920,New Hampshire,537,537,665,665,665,665,665,630,630,630,630,630,477,477,477,477,477,322,322,322,322,322,146,146,146,146,146
1920,New Jersey,3823,3823,4735,4735,4735,4735,4735,4486,4486,4486,4486,4486,3398,3398,3398,3398,3398,2292,2292,2292,2292,2292,1042,1042,1042,1042,1042
1920,New Mexico,437,437,541,541,541,541,541,512,512,512,512,512,388,388,388,388,388,262,262,262,262,262,119,119,119,119,119
1920,New York,12581,12581,15583,15583,15583,15583,15583,14764,14764,14764,14764,14764,11181,11181,11181,11181,11181,7544,7544,7544,7544,7544,3430,3430,3430,3430,3430
1920,North Carolina,3100,3100,3840,3840,3840,3840,3840,3638,3638,3638,3638,3638,2755,2755,2755,2755,2755,1859,1859,1859,1859,1859,845,845,845,845,845
1920,North Dakota,784,784,971,971,971,971,971,920,920,920,920,920,696,696,696,696,696,470,470,470,470,470,214,214,214,214,214
1920,Ohio,6977,6977,8642,8642,8642,8642,8642,8188,8188,8188,8188,8188,6201,6201,6201,6201,6201,4184,4184,4184,4184,4184,1902,1902,1902,1902,1902
1920,Oklahoma,2457,2457,3043,3043,3043,3043,3043,2883,2883,2883,2883,2883,2184,2184,2184,2184,2184,1473,1473,1473,1473,1473,670,670,670,670,670
1920,Oregon,949,949,1175,1175,1175,1175,1175,1114,1114,1114,1114,1114,843,843,843,843,843,569,569,569,569,569,259,259,259,259,259
1920,Pennsylvania,10564,10564,13084,13084,13084,13084,13084,12397,12397,12397,12397,12397,9388,9388,9388,9388,9388,6334,6334,6334,6334,6334,2880,2880,2880,2880,2880
1920,Rhode Island,732,732,907,907,907,907,907,859,859,859,859,859,651,651,651,651,651,439,439,439,439,439,200,200,200,200,200
1920,South Carolina,2040,2040,2526,2526,2526,2526,2526,2394,2394,2394,2394,2394,1813,1813,1813,1813,1813,1223,1223,1223,1223,1223,556,556,556,556,556
1920,South Dakota,771,771,955,955,955,955,955,905,905,905,905,905,685,685,685,685,685,462,462,462,462,462,210,210,210,210,210
1920,Tennessee,2832,2832,3508,3508,3508,3508,3508,3324,3324,3324,3324,3324,2517,2517,2517,2517,2517,1698,1698,1698,1698,1698,772,772,772,772,772
1920,Texas,5649,5649,6997,6997,6997,6997,6997,6629,6629,6629,6629,6629,5021,5021,5021,5021,5021,3387,3387,3387,3387,3387,1540,1540,1540,1540,1540
1920,Utah,544,544,674,674,674,674,674,639,639,639,639,639,484,484,484,484,484,326,326,326,326,326,148,148,148,148,148
1920,Vermont,427,427,529,529,529,529,529,501,501,501,501,501,379,379,379,379,379,256,256,256,256,256,116,116,116,116,116
1920,Virginia,2797,2797,3465,3465,3465,3465,3465,3283,3283,3283,3283,3283,2486,2486,2486,2486,2486,1677,1677,1677,1677,1677,763,763,763,763,763
1920,Washington,1643,1643,2036,2036,2036,2036,2036,1929,1929,1929,1929,1929,1461,1461,1461,1461,1461,985,985,985,985,985,448,448,448,448,448
1920,West Virginia,1773,1773,2196,2196,2196,2196,2196,2081,2081,2081,2081,2081,1576,1576,1576,1576,1576,1063,1063,1063,1063,1063,483,483,483,483,483
1920,Wisconsin,3189,3189,3949,3949,3949,3949,3949,3742,3742,3742,3742,3742,2834,2834,2834,2834,2834,1912,1912,1912,1912,1912,869,869,869,869,869
1920,Wyoming,236,236,292,292,292,292,292,276,276,276,276,276,209,209,209,209,209,141,141,141,141,141,64,64,64,64,64
1921,Alabama,2995,2995,3510,3510,3510,3510,3510,3473,3473,3473,3473,3473,2640,2640,2640,2640,2640,1779,1779,1779,1779,1779,764,764,764,764,764
1921,Alaska,70,70,82,82,82,82,82,81,81,81,81,81,62,62,62,62,62,41,41,41,41,41,18,18,18,18,18
1921,Arizona,434,434,508,508,508,508,508,503,503,503,503,503,382,382,382,382,382,258,258,258,258,258,111,111,111,111,111
1921,Arkansas,2220,2220,2602,2602,2602,2602,2602,2574,2574,2574,2574,2574,1956,1956,1956,1956,1956,1319,1319,1319,1319,1319,566,566,566,566,566
1921,California,4600,4600,5391,5391,5391,5391,5391,5333,5333,5333,5333,5333,4054,4054,4054,4054,4054,2733,2733,2733,2733,2733,1173,1173,1173,1173,1173
1921,Colorado,1196,1196,1401,1401,1401,1401,1401,1386,1386,1386,1386,1386,1054,1054,1054,1054,1054,710,710,710,710,710,305,305,305,305,305
1921,Connecticut,1768,1768,2072,2072,2072,2072,2072,2049,2049,2049,2049,2049,1558,1558,1558,1558,1558,1050,1050,1050,1050,1050,451,451,451,451,451
1921,Delaware,283,283,332,332,332,332,332,328,328,328,328,328,249,249,249,249,249,168,168,168,168,168,72,72,72,72,72
1921,District of Columbia,557,557,653,653,653,653,653,646,646,646,646,646,491,491,491,491,491,331,331,331,331,331,142,142,142,142,142
1921,Florida,1283,1283,1503,1503,1503,1503,1503,1487,1487,1487,1487,1487,1131,1131,1131,1131,1131,762,762,762,762,762,327,327,327,327,327
1921,Georgia,3649,3649,4277,4277,4277,4277,4277,4231,4231,4231,4231,4231,3216,3216,3216,3216,3216,2168,2168,2168,2168,2168,931,931,931,931,931
1921,Hawaii,337,337,394,394,394,394,394,390,390,390,390,390,297,297,297,297,297,200,200,200,200,200,86,86,86,86,86
1921,Idaho,546,546,639,639,639,639,639,633,633,633,633,633,481,481,481,481,481,324,324,324,324,324,139,139,139,139,139
1921,Illinois,8313,8313,9743,9743,9743,9743,9743,9638,9638,9638,9638,9638,7326,7326,7326,7326,7326,4938,4938,4938,4938,4938,2120,2120,2120,2120,2120
1921,Indiana,3730,3730,4371,4371,4371,4371,4371,4324,4324,4324,4324,4324,3287,3287,3287,3287,3287,2216,2216,2216,2216,2216,951,951,951,951,951
1921,Iowa,3037,3037,3559,3559,3559,3559,3559,3521,3521,3521,3521,3521,2676,2676,2676,2676,2676,1804,1804,1804,1804,1804,774,774,774,774,774
1921,Kansas,2243,2243,2628,2628,2628,2628,2628,2600,2600,2600,2600,2600,1976,1976,1976,1976,1976,1332,1332,1332,1332,1332,572,572,572,572,572
1921,Kentucky,3069,3069,3597,3597,3597,3597,3597,3558,3558,3558,3558,3558,2705,2705,2705,2705,2705,1823,1823,1823,1823,1823,783,783,783,783,783
1921,Louisiana,2304,2304,2700,2700,2700,2700,2700,2671,2671,2671,2671,2671,2030,2030,2030,2030,2030,1368,1368,1368,1368,1368,587,587,587,587,587
1921,Maine,971,971,1138,1138,1138,1138,1138,1126,1126,1126,1126,1126,856,856,856,856,856,577,577,577,577,577,248,248,248,248,248
1921,Maryland,1849,1849,2167,2167,2167,2167,2167,2144,2144,2144,2144,2144,1629,1629,1629,1629,1629,1098,1098,1098,1098,1098,471,471,471,471,471
1921,Massachusetts,4903,4903,5746,5746,5746,5746,5746,5684,5684,5684,5684,5684,4320,4320,4320,4320,4320,2912,2912,2912,2912,2912,1250,1250,1250,1250,1250
1921,Michigan,4769,4769,5589,5589,5589,5589,5589,5529,5529,5529,5529,5529,4202,4202,4202,4202,4202,2833,2833,2833,2833,2833,1216,1216,1216,1216,1216
1921,Minnesota,3029,3029,3550,3550,3550,3550,3550,3512,3512,3512,3512,3512,2669,2669,2669,2669,2669,1799,1799,1799,1799,1799,772,772,772,772,772
1921,Mississippi,2283,2283,2676,2676,2676,2676,2676,2647,2647,2647,2647,2647,2012,2012,2012,2012,2012,1356,1356,1356,1356,1356,582,582,582,582,582
1921,Missouri,4316,4316,5059,5059,5059,5059,5059,5004,5004,5004,5004,5004,3804,3804,3804,3804,3804,2564,2564,2564,2564,2564,1101,1101,1101,1101,1101
1921,Montana,690,690,809,809,809,809,809,800,800,800,800,800,608,608,608,608,608,410,410,410,410,410,176,176,176,176,176
1921,Nebraska,1643,1643,1926,1926,1926,1926,1926,1905,1905,1905,1905,1905,1448,1448,1448,1448,1448,976,976,976,976,976,419,419,419,419,419
1921,Nevada,99,99,116,116,116,116,116,115,115,115,115,115,87,87,87,87,87,59,59,59,59,59,25,25,25,25,25
1921,New Hampshire,561,561,657,657,657,657,657,650,650,650,650,650,494,494,494,494,494,333,333,333,333,333,143,143,143,143,143
1921,New Jersey,4087,4087,4790,4790,4790,4790,4790,4738,4738,4738,4738,4738,3602,3602,3602,3602,3602,2428,2428,2428,2428,2428,1042,1042,1042,1042,1042
1921,New Mexico,462,462,541,541,541,541,541,535,535,535,535,535,407,407,407,407,407,274,274,274,274,274,118,118,118,118,118
1921,New York,13359,13359,15656,15656,15656,15656,15656,15488,15488,15488,15488,15488,11773,11773,11773,11773,11773,7936,7936,7936,7936,7936,3406,3406,3406,3406,3406
1921,North Carolina,3301,3301,3868,3868,3868,3868,3868,3827,3827,3827,3827,3827,2909,2909,2909,2909,2909,1961,1961,1961,1961,1961,842,842,842,842,842
1921,North Dakota,819,819,960,960,960,960,960,950,950,950,950,950,722,722,722,722,722,487,487,487,487,487,209,209,209,209,209
1921,Ohio,7366,7366,8633,8633,8633,8633,8633,8540,8540,8540,8540,8540,6492,6492,6492,6492,6492,4376,4376,4376,4376,4376,1878,1878,1878,1878,1878
1921,Oklahoma,2601,2601,3049,3049,3049,3049,3049,3016,3016,3016,3016,3016,2292,2292,2292,2292,2292,1545,1545,1545,1545,1545,663,663,663,663,663
1921,Oregon,1008,1008,1182,1182,1182,1182,1182,1169,1169,1169,1169,1169,889,889,889,889,889,599,599,599,599,599,257,257,257,257,257
1921,Pennsylvania,11099,11099,13007,13007,13007,13007,13007,12868,12868,12868,12868,12868,9781,9781,9781,9781,9781,6593,6593,6593,6593,6593,2830,2830,2830,2830,2830
1921,Rhode Island,772,772,905,905,905,905,905,895,895,895,895,895,680,680,680,680,680,458,458,458,458,458,197,197,197,197,197
1921,South Carolina,2128,2128,2494,2494,2494,2494,2494,2467,2467,2467,2467,2467,1875,1875,1875,1875,1875,1264,1264,1264,1264,1264,543,543,543,543,543
1921,South Dakota,809,809,948,948,948,948,948,938,938,938,938,938,713,713,713,713,713,481,481,481,481,481,206,206,206,206,206
1921,Tennessee,2980,2980,3492,3492,3492,3492,3492,3455,3455,3455,3455,3455,2626,2626,2626,2626,2626,1770,1770,1770,1770,1770,760,760,760,760,760
1921,Texas,6020,6020,7056,7056,7056,7056,7056,6980,6980,6980,6980,6980,5305,5305,5305,5305,5305,3576,3576,3576,3576,3576,1535,1535,1535,1535,1535
1921,Utah,573,573,672,672,672,672,672,665,665,665,665,665,505,505,505,505,505,341,341,341,341,341,146,146,146,146,146
1921,Vermont,445,445,521,521,521,521,521,516,516,516,516,516,392,392,392,392,392,264,264,264,264,264,113,113,113,113,113
1921,Virginia,2923,2923,3426,3426,3426,3426,3426,3389,3389,3389,3389,3389,2576,2576,2576,2576,2576,1736,1736,1736,1736,1736,745,745,745,745,745
1921,Washington,1735,1735,2033,2033,2033,2033,2033,2011,2011,2011,2011,2011,1529,1529,1529,1529,1529,1031,1031,1031,1031,1031,442,442,442,442,442
1921,West Virginia,1877,1877,2200,2200,2200,2200,2200,2176,2176,2176,2176,2176,1654,1654,1654,1654,1654,1115,1115,1115,1115,1115,479,479,479,479,479
1921,Wisconsin,3354,3354,3931,3931,3931,3931,3931,3889,3889,3889,3889,3889,2956,2956,2956,2956,2956,1992,1992,1992,1992,1992,855,855,855,855,855
1921,Wyoming,249,249,292,292,292,292,292,288,288,288,288,288,219,219,219,219,219,148,148,148,148,148,63,63,63,63,63
1922,Alabama,2782,2782,3264,3264,3264,3264,3264,3253,3253,3253,3253,3253,2559,2559,2559,2559,2559,1682,1682,1682,1682,1682,746,746,746,746,746
1922,Alaska,65,65,76,76,76,76,76,75,75,75,75,75,59,59,59,59,59,39,39,39,39,39,17,17,17,17,17
1922,Arizona,409,409,480,480,480,480,480,479,479,479,479,479,377,377,377,377,377,248,248,248,248,248,110,110,110,110,110
1922,Arkansas,2048,2048,2403,2403,2403,2403,2403,2395,2395,2395,2395,2395,1884,1884,1884,1884,1884,1238,1238,1238,1238,1238,549,549,549,549,549
1922,California,4479,4479,5255,5255,5255,5255,5255,5238,5238,5238,5238,5238,4121,4121,4121,4121,4121,2708,2708,2708,2708,2708,1201,1201,1201,1201,1201
1922,Colorado,1108,1108,1300,1300,1300,1300,1300,1295,1295,1295,1295,1295,1019,1019,1019,1019,1019,670,670,670,670,670,297,297,297,297,297
1922,Connecticut,1647,1647,1933,1933,1933,1933,1933,1926,1926,1926,1926,1926,1516,1516,1516,1516,1516,996,996,996,996,996,442,442,442,442,442
1922,Delaware,261,261,306,306,306,306,306,305,305,305,305,305,240,240,240,240,240,158,158,158,158,158,70,70,70,70,70
1922,District of Columbia,517,517,607,607,607,607,607,604,604,604,604,604,476,476,476,476,476,313,313,313,313,313,139,139,139,139,139
1922,Florida,1234,1234,1448,1448,1448,1448,1448,1443,1443,1443,1443,1443,1136,1136,1136,1136,1136,746,746,746,746,746,331,331,331,331,331
1922,Georgia,3348,3348,3929,3929,3929,3929,3929,3916,3916,3916,3916,3916,3081,3081,3081,3081,3081,2025,2025,2025,2025,2025,898,898,898,898,898
1922,Hawaii,322,322,377,377,377,377,377,376,376,376,376,376,296,296,296,296,296,194,194,194,194,194,86,86,86,86,86
1922,Idaho,502,502,589,589,589,589,589,587,587,587,587,587,462,462,462,462,462,304,304,304,304,304,135,135,135,135,135
1922,Illinois,7757,7757,9102,9102,9102,9102,9102,9071,9071,9071,9071,9071,7136,7136,7136,7136,7136,4691,4691,4691,4691,4691,2081,2081,2081,2081,2081
1922,Indiana,3457,3457,4056,4056,4056,4056,4056,4042,4042,4042,4042,4042,3180,3180,3180,3180,3180,2090,2090,2090,2090,2090,927,927,927,927,927
1922,Iowa,2793,2793,3277,3277,3277,3277,3277,3266,3266,3266,3266,3266,2569,2569,2569,2569,2569,1689,1689,1689,1689,1689,749,749,749,749,749
1922,Kansas,2070,2070,2429,2429,2429,2429,2429,2420,2420,2420,2420,2420,1904,1904,1904,1904,1904,1252,1252,1252,1252,1252,555,555,555,555,555
1922,Kentucky,2838,2838,3329,3329,3329,3329,3329,3318,3318,3318,3318,3318,2611,2611,2611,2611,2611,1716,1716,1716,1716,1716,761,761,761,761,761
1922,Louisiana,2148,2148,2520,2520,2520,2520,2520,2512,2512,2512,2512,2512,1976,1976,1976,1976,1976,1299,1299,1299,1299,1299,576,576,576,576,576
1922,Maine,894,894,1049,1049,1049,1049,1049,1046,1046,1046,1046,1046,823,823,823,823,823,541,541,541,541,541,240,240,240,240,240
1922,Maryland,1717,1717,2014,2014,2014,2014,2014,2008,2008,2008,2008,2008,1579,1579,1579,1579,1579,1038,1038,1038,1038,1038,461,461,461,461,461
1922,Massachusetts,4542,4542,5330,5330,5330,5330,5330,5312,5312,5312,5312,5312,4179,4179,4179,4179,4179,2747,2747,2747,2747,2747,1218,1218,1218,1218,1218
1922,Michigan,4509,4509,5291,5291,5291,5291,5291,5273,5273,5273,5273,5273,4149,4149,4149,4149,4149,2727,2727,2727,2727,2727,1210,1210,1210,1210,1210
1922,Minnesota,2799,2799,3284,3284,3284,3284,3284,3273,3273,3273,3273,3273,2575,2575,2575,2575,2575,1692,1692,1692,1692,1692,751,751,751,751,751
1922,Mississippi,2119,2119,2487,2487,2487,2487,2487,2478,2478,2478,2478,2478,1950,1950,1950,1950,1950,1282,1282,1282,1282,1282,568,568,568,568,568
1922,Missouri,3985,3985,4675,4675,4675,4675,4675,4660,4660,4660,4660,4660,3666,3666,3666,3666,3666,2410,2410,2410,2410,2410,1069,1069,1069,1069,1069
1922,Montana,632,632,741,741,741,741,741,739,739,739,739,739,581,581,581,581,581,382,382,382,382,382,169,169,169,169,169
1922,Nebraska,1517,1517,1779,1779,1779,1779,1779,1773,1773,1773,1773,1773,1395,1395,1395,1395,1395,917,917,917,917,917,407,407,407,407,407
1922,Nevada,93,93,109,109,109,109,109,108,108,108,108,108,85,85,85,85,85,56,56,56,56,56,25,25,25,25,25
1922,New Hampshire,517,517,607,607,607,607,607,605,605,605,605,605,476,476,476,476,476,313,313,313,313,313,139,139,139,139,139
1922,New Jersey,3851,3851,4518,4518,4518,4518,4518,4503,4503,4503,4503,4503,3542,3542,3542,3542,3542,2328,2328,2328,2328,2328,1033,1033,1033,1033,1033
1922,New Mexico,431,431,506,506,506,506,506,504,504,504,504,504,396,396,396,396,396,261,261,261,261,261,116,116,116,116,116
1922,New York,12507,12507,14675,14675,14675,14675,14675,14626,14626,14626,14626,14626,11506,11506,11506,11506,11506,7563,7563,7563,7563,7563,3355,3355,3355,3355,3355
1922,North Carolina,3098,3098,3635,3635,3635,3635,3635,3622,3622,3622,3622,3622,2850,2850,2850,2850,2850,1873,1873,1873,1873,1873,831,831,831,831,831
1922,North Dakota,755,755,886,886,886,886,886,883,883,883,883,883,695,695,695,695,695,457,457,457,457,457,203,203,203,203,203
1922,Ohio,6859,6859,8048,8048,8048,8048,8048,8021,8021,8021,8021,8021,6310,6310,6310,6310,6310,4148,4148,4148,4148,4148,1840,1840,1840,1840,1840
1922,Oklahoma,2428,2428,2849,2849,2849,2849,2849,2840,2840,2840,2840,2840,2234,2234,2234,2234,2234,1468,1468,1468,1468,1468,651,651,651,651,651
1922,Oregon,944,944,1108,1108,1108,1108,1108,1104,1104,1104,1104,1104,869,869,869,869,869,571,571,571,571,571,253,253,253,253,253
1922,Pennsylvania,10285,10285,12067,12067,12067,12067,12067,12027,12027,12027,12027,12027,9462,9462,9462,9462,9462,6219,6219,6219,6219,6219,2759,2759,2759,2759,2759
1922,Rhode Island,717,717,842,842,842,842,842,839,839,839,839,839,660,660,660,660,660,434,434,434,434,434,192,192,192,192,192
1922,South Carolina,1958,1958,2297,2297,2297,2297,2297,2290,2290,2290,2290,2290,1801,1801,1801,1801,1801,1184,1184,1184,1184,1184,525,525,525,525,525
1922,South Dakota,748,748,878,878,878,878,878,875,875,875,875,875,689,689,689,689,689,453,453,453,453,453,201,201,201,201,201
1922,Tennessee,2765,2765,3245,3245,3245,3245,3245,3234,3234,3234,3234,3234,2544,2544,2544,2544,2544,1672,1672,1672,1672,1672,742,742,742,742,742
1922,Texas,5656,5656,6636,6636,6636,6636,6636,6614,6614,6614,6614,6614,5203,5203,5203,5203,5203,3420,3420,3420,3420,3420,1517,1517,1517,1517,1517
1922,Utah,533,533,625,625,625,625,625,623,623,623,623,623,490,490,490,490,490,322,322,322,322,322,143,143,143,143,143
1922,Vermont,409,409,480,480,480,480,480,478,478,478,478,478,376,376,376,376,376,247,247,247,247,247,110,110,110,110,110
1922,Virginia,2694,2694,3161,3161,3161,3161,3161,3150,3150,3150,3150,3150,2478,2478,2478,2478,2478,1629,1629,1629,1629,1629,723,723,723,723,723
1922,Washington,1615,1615,1895,1895,1895,1895,1895,1889,1889,1889,1889,1889,1486,1486,1486,1486,1486,977,977,977,977,977,433,433,433,433,433
1922,West Virginia,1752,1752,2056,2056,2056,2056,2056,2049,2049,2049,2049,2049,1612,1612,1612,1612,1612,1060,1060,1060,1060,1060,470,470,470,470,470
1922,Wisconsin,3112,3112,3651,3651,3651,3651,3651,3639,3639,3639,3639,3639,2863,2863,2863,2863,2863,1882,1882,1882,1882,1882,835,835,835,835,835
1922,Wyoming,232,232,272,272,272,272,272,271,271,271,271,271,213,213,213,213,213,140,140,140,140,140,62,62,62,62,62
1923,Alabama,2895,2895,3347,3347,3347,3347,3347,3235,3235,3235,3235,3235,2555,2555,2555,2555,2555,1654,1654,1654,1654,1654,726,726,726,726,726
1923,Alaska,67,67,77,77,77,77,77,75,75,75,75,75,59,59,59,59,59,38,38,38,38,38,17,17,17,17,17
1923,Arizona,433,433,501,501,501,501,501,484,484,484,484,484,382,382,382,382,382,247,247,247,247,247,109,109,109,109,109
1923,Arkansas,2118,2118,2448,2448,2448,2448,2448,2366,2366,2366,2366,2366,1869,1869,1869,1869,1869,1210,1210,1210,1210,1210,531,531,531,531,531
1923,California,4872,4872,5632,5632,5632,5632,5632,5444,5444,5444,5444,5444,4300,4300,4300,4300,4300,2783,2783,2783,2783,2783,1222,1222,1222,1222,1222
1923,Colorado,1150,1150,1330,1330,1330,1330,1330,1285,1285,1285,1285,1285,1015,1015,1015,1015,1015,657,657,657,657,657,288,288,288,288,288
1923,Connecticut,1720,1720,1989,1989,1989,1989,1989,1922,1922,1922,1922,1922,1518,1518,1518,1518,1518,983,983,983,983,983,431,431,431,431,431
1923,Delaware,270,270,313,313,313,313,313,302,302,302,302,302,239,239,239,239,239,154,154,154,154,154,68,68,68,68,68
1923,District of Columbia,537,537,621,621,621,621,621,600,600,600,600,600,474,474,474,474,474,307,307,307,307,307,135,135,135,135,135
1923,Florida,1328,1328,1536,1536,1536,1536,1536,1484,1484,1484,1484,1484,1172,1172,1172,1172,1172,759,759,759,759,759,333,333,333,333,333
1923,Georgia,3444,3444,3981,3981,3981,3981,3981,3848,3848,3848,3848,3848,3040,3040,3040,3040,3040,1967,1967,1967,1967,1967,864,864,864,864,864
1923,Hawaii,344,344,398,398,398,398,398,384,384,384,384,384,304,304,304,304,304,197,197,197,197,197,86,86,86,86,86
1923,Idaho,518,518,598,598,598,598,598,578,578,578,578,578,457,457,457,457,457,296,296,296,296,296,130,130,130,130,130
1923,Illinois,8111,8111,9377,9377,9377,9377,9377,9063,9063,9063,9063,9063,7159,7159,7159,7159,7159,4633,4633,4633,4633,4633,2034,2034,2034,2034,2034
1923,Indiana,3590,3590,4151,4151,4151,4151,4151,4012,4012,4012,4012,4012,3169,3169,3169,3169,3169,2051,2051,2051,2051,2051,900,900,900,900,900
1923,Iowa,2879,2879,3329,3329,3329,3329,3329,3217,3217,3217,3217,3217,2541,2541,2541,2541,2541,1645,1645,1645,1645,1645,722,722,722,722,722
1923,Kansas,2141,2141,2475,2475,2475,2475,2475,2393,2393,2393,2393,2393,1890,1890,1890,1890,1890,1223,1223,1223,1223,1223,537,537,537,537,537
1923,Kentucky,2941,2941,3400,3400,3400,3400,3400,3286,3286,3286,3286,3286,2596,2596,2596,2596,2596,1680,1680,1680,1680,1680,737,737,737,737,737
1923,Louisiana,2244,2244,2594,2594,2594,2594,2594,2508,2508,2508,2508,2508,1981,1981,1981,1981,1981,1282,1282,1282,1282,1282,563,563,563,563,563
1923,Maine,923,923,1067,1067,1067,1067,1067,1031,1031,1031,1031,1031,814,814,814,814,814,527,527,527,527,527,231,231,231,231,231
1923,Maryland,1787,1787,2065,2065,2065,2065,2065,1996,1996,1996,1996,1996,1577,1577,1577,1577,1577,1021,1021,1021,1021,1021,448,448,448,448,448
1923,Massachusetts,4717,4717,5453,5453,5453,5453,5453,5271,5271,5271,5271,5271,4163,4163,4163,4163,4163,2695,2695,2695,2695,2695,1183,1183,1183,1183,1183
1923,Michigan,4775,4775,5521,5521,5521,5521,5521,5336,5336,5336,5336,5336,4215,4215,4215,4215,4215,2728,2728,2728,2728,2728,1197,1197,1197,1197,1197
1923,Minnesota,2898,2898,3351,3351,3351,3351,3351,3239,3239,3239,3239,3239,2558,2558,2558,2558,2558,1656,1656,1656,1656,1656,727,727,727,727,727
1923,Mississippi,2205,2205,2549,2549,2549,2549,2549,2464,2464,2464,2464,2464,1946,1946,1946,1946,1946,1259,1259,1259,1259,1259,553,553,553,553,553
1923,Missouri,4123,4123,4767,4767,4767,4767,4767,4608,4608,4608,4608,4608,3639,3639,3639,3639,3639,2355,2355,2355,2355,2355,1034,1034,1034,1034,1034
